CaseID$,RESP,TIMEZONE,CATTMPT,KEY,FIPSCODE,MSA,CENDIV,REP,PHONETYP,USRCD,CREGION,DENSITY,FORM,SEX,APPBUSH,COUNTRY,BANKREC,REPNEWS,NEWSORG,HARMMAN,CONMOVE,ENVMOVE,SUPREME,REPPARTY,DEMPARTY,UNITED,GAYMAR,GAYLEG,GAYCONST,MARPUSH,ADOPT,BORNHOM,CHANGE,STANAT,MORNPILL,OUTSCRIP,IRAQFOR,ENVILAWS,ENVIVIEW,WARMDEC,WARMER,WARMPROB,WARMACT,WARMHUM,ISPALCON,INFLUCON,POLMAT,BUSHFAIT,RELAM,RELGOBA,RELEAD,LEADGOBA,DEM_REL,REP_REL,CONPUSH,LIBREL,RELCON,REFPILL,CHRISNAT,CHRISTUS,BIBLAW,ABGEN,ABPOSIT,ABMORAL,ABCOMPRO,ABSTANAT,FEDSTEM,STEMCURE,STEMSTAT,GODLAND,ISJESUS,BELGOD,GODEARTH,POWLIFE,EVOFORM,NATSUP,EVOSCI,TEACHPUB,EVOSTAT,RELIGION,RELIGVER,RELDEM,RELDEM_V,BORN,PENTECOS,CHARISMA,LIB_PROG,RIGHTMOV,LEFTMOVE,ATTEND,REL_IMP,SOABORT,SOIRAQ,SOLAHEX,SOHUNPOV,SOSTEM,SOEVOIN,SOLAIM,SOENVIR,SODEATH,FEELBIB,CHRISTON,PRAYTON,PRAYTON2,SECCOM,RETLIFE,TIMEBIB,RETEARTH,AFRETURN,AGE,EDUC,HISPANIC,POPRACE,RACE,MARITAL,PARENT,INCOME,REGIST,REGICERT,PARTY,PARTYLEA,POLVIEW,VOTE04,BUKESE,OWNRENT,EMPLOY,VETERAN,LABOR,ANCESTRY,ANCESTR2,COUNTRB,COUNTRB2,COUNTFA,COUNTFA2,COUNTMO,COUNTMO2,ZIPCODE,CONTACT,LANGUAGE,ENDDATE,DAY,COMMIT,WEIGHT,GAYMAR_C,MARPUSHC,ABORT,I-AGE,I-ATTEND,I-EDUC,I-GENDER,I-INCOME,I-MARITAL
154,1462,2,6,101142,27109,40340,4,16,3,1,2,2,2,2,2,1,3,,9,1,3,2,2,3,2,3,1,1,,2,,,,,1,1,2,1,6,1,2,2,2,2,,,1,1,,,1,2,2,1,1,2,1,2,,2,2,,,,,,,,,,,,,,1,1,1,,,9,,,,,,,,2,,5,3,,,,,,,,,,2,,,,,,,,,28,5,2,2,1,1,1,5,1,1,2,,5,1,3,1,1,7,4,,,,,,,,,55906,2,1,60712,4,10,1.173962963,1,1,,2,5,4,2,4,1
155,1472,2,2,111526,17031,16980,3,155,3,2,2,5,2,1,2,2,2,,1,1,8,2,2,8,8,3,9,2,,,,,,,2,2,1,2,6,1,1,1,1,1,,,2,3,,,2,9,2,1,2,2,3,2,,2,1,,,,,,,,,,,,,,1,1,1,,,9, <8:Other religion - Non-Christian (SPECIFY)>:he dont have one,,,,,,,2,,3,2,2,2,2,1,2,2,2,2,2,2,,,,,,,,,25,6,2,2,1,1,2,10,1,1,3,9,3,1,3,1,1,7,4,,,,,,,,,60107,2,1,60712,4,6,1.578,5,5,,2,3,6,1,,1
156,1475,4,3,108762,6037,31100,9,118,1,1,4,5,1,1,1,2,2,2,,,,,,,,,4,4,1,,4,2,1,9,3,4,1,2,3,,,,,,9,,1,9,2,2,,,9,9,,,3,2,9,,2,1,2,3,1,2,2,9,1,2,2,,,,9,,,1,2,9,,,,,,,,,2,6,3,,,,,,,,,,3,,,,,,,,,53,5,1,1,4,1,1,3,2,,4,9,4,2,,1,1,7,4,,,,,,,,,91605,2,1,60712,4,11,1.254,2,4,1,4,6,4,1,3,1
157,1502,3,1,115508,8043,0,8,208,3,3,4,1,1,1,2,1,1,1,,,,,,,,,2,1,,1,2,1,2,2,1,1,2,2,1,,,,,,1,3,1,1,1,2,,,2,1,,,1,2,1,,2,1,2,2,1,2,1,1,2,2,2,2,,2,1,1,,2,1,9,,,,,,,,,2,4,3,,,,,,,,,,2,,,,,,,,,53,5,2,2,1,1,2,7,1,1,3,2,3,1,2,1,1,1,4,,,,,,,,,81212,1,1,60712,4,9,0.534,1,2,1,4,4,4,1,7,1
158,1507,4,1,115743,6071,40140,9,211,3,2,4,1,2,1,1,1,1,,1,1,4,3,1,2,3,4,2,2,,1,,,,,1,2,1,2,1,1,2,4,,1,,,2,1,,,1,2,3,1,1,2,1,1,,2,2,,,,,,,,,,,,,,1,1,1,,,9,,,,,,,,2,,5,3,,,,,,,,,,3,,,,,,,,,43,3,2,2,1,2,2,9,1,1,1,,3,1,1,1,1,7,4,,,,,,,,,92277,1,1,60712,4,10,1.611,1,2,,3,5,3,1,9,2
159,1512,4,6,100643,53033,42660,9,9,3,1,4,3,2,1,2,2,1,,1,3,4,2,3,3,2,3,4,4,1,,,,,,1,1,2,2,1,1,2,2,1,2,,,1,1,,,1,2,2,1,1,2,1,2,,2,2,,,,,,,,,,,,,,2,,2,,,9,,,,,,,,2,,6,3,,,,,,,,,,3,,,,,,,,,33,5,2,2,1,2,1,5,1,1,3,9,3,1,2,2,1,1,4,,,,,,,,,98133,1,1,60712,4,11,1.33,2,4,,2,6,4,1,4,2
160,1538,1,4,112458,36061,35620,2,168,1,1,1,5,1,1,2,2,2,1,,,,,,,,,1,1,,9,2,9,2,9,2,1,2,2,5,,,,,,3,5,1,1,1,2,,,2,1,,,1,2,1,,2,1,2,3,2,1,1,1,1,2,2,,,,1,1,,2,1,9,,,,,,,,,2,6,3,,,,,,,,,,3,,,,,,,,,30,6,2,2,1,3,2,7,1,1,3,2,5,1,2,2,1,7,4,,,,,,,,,10003,1,1,60713,5,11,1.314962963,1,3,1,2,6,6,1,7,2
161,1543,1,3,115389,10003,37980,5,207,1,1,3,4,1,1,2,2,3,2,,,,,,,,,2,2,,1,2,2,1,1,3,2,1,1,3,,,,,,1,3,1,3,2,2,,,2,1,,,3,2,2,,2,1,2,2,2,1,2,1,1,2,2,1,1,,1,1,,1,1,9,,,,,,,,,2,6,3,,,,,,,,,,2,,,,,,,,,30,3,1,1,1,5,2,4,2,,3,2,3,2,,2,1,7,1,,,,,,,,,19804,1,1,60713,5,11,1.989,1,2,1,2,6,3,1,4,5
162,1550,1,8,102278,12086,33100,5,32,0,2,3,4,2,1,2,2,1,,1,2,4,2,4,4,9,3,2,3,,2,,,,,1,1,1,1,6,1,1,2,1,1,,,2,2,,,1,1,2,2,2,1,2,2,,1,2,,,,,,,,,,,,,,2,,1,,,9,,,,,,,,2,,6,1,,,,,,,,,,1,,,,,,,,,21,3,1,1,9,5,2,4,1,1,3,2,5,2,,1,1,7,4,,,,,,,,,33012,1,1,60713,5,7,0.492,1,1,,1,6,3,1,4,5
163,1554,1,4,114853,25011,44140,1,200,1,2,1,2,1,1,1,2,1,9,,,,,,,,,9,9,,,2,1,2,2,1,4,1,2,5,,,,,,4,5,1,1,2,1,,,9,1,,,3,2,1,,2,3,2,2,9,2,1,1,1,1,2,3,,,1,1,,2,1,9,,,,,,,,,2,6,3,,,,,,,,,,3,,,,,,,,,25,4,2,2,1,5,2,9,1,1,3,1,4,2,,1,1,7,4,,,,,,,,,1301,2,1,60713,5,11,1.431,5,5,2,2,6,4,1,9,5
164,1556,1,10,109370,24033,47900,5,127,3,2,3,4,1,2,2,2,3,9,,,,,,,,,1,1,,9,2,1,2,2,2,2,2,2,3,,,,,,2,3,1,1,1,2,,,2,1,,,3,2,1,,2,1,2,2,1,1,1,1,1,2,2,3,,,1,1,,1,2,9,,,,,,,,,1,6,9,,,,,,,,,,9,,,,,,,,,50,6,2,2,3,1,1,7,1,1,2,,4,1,2,1,2,7,4,,,,,,,,,21046,2,1,60714,6,9,0.677,1,3,1,4,6,6,2,7,1
165,1664,4,2,112523,6037,31100,9,168,0,1,4,5,1,1,2,2,1,3,,,,,,,,,2,1,,9,2,1,2,2,1,2,2,3,,,,,,,4,6,1,1,1,2,,,2,1,,,2,2,2,,2,1,2,3,1,1,1,1,2,9,2,,,,1,1,,2,1,9,,,,,,,,,2,5,2,,,,,,,,,,3,,,,,,,,,34,6,2,2,3,5,2,8,1,2,3,2,4,1,2,1,1,7,4,,,,,,,,,91030,2,1,60713,5,8,1.256,1,3,1,2,5,6,1,9,5
166,1670,4,2,115809,53033,42660,9,212,3,2,4,3,1,1,1,9,3,3,,,,,,,,,2,2,,9,3,3,1,2,1,2,9,2,1,,,,,,4,1,2,3,2,4,,,1,1,,,1,2,2,,2,3,2,1,1,2,1,1,2,1,2,,,,1,1,,1,2,9,,,,,,,,,2,4,3,,,,,,,,,,3,,,,,,,,,29,5,2,2,1,1,1,6,1,1,3,1,3,1,1,1,1,4,4,,,,,,,,,98023,1,1,60713,5,9,1.04,1,3,2,2,4,4,1,6,1
167,1675,4,5,110027,53049,0,9,135,0,3,4,1,1,1,2,2,3,2,,,,,,,,,2,2,,2,2,1,2,1,3,2,9,2,1,,,,,,1,3,1,1,1,2,,,2,2,,,3,2,1,,2,2,2,2,2,1,3,1,1,9,2,,,,1,1,,1,1,9,,,,,,,,,2,6,3,,,,,,,,,,3,,,,,,,,,21,3,2,2,1,5,2,2,1,1,2,,2,1,2,2,1,7,1,,,,,,,,,98624,1,1,60713,5,11,1.479,1,1,1,1,6,3,1,2,5
168,1678,4,6,109643,41051,38900,9,130,0,1,4,4,1,2,2,2,2,1,,,,,,,,,2,2,,2,2,1,2,2,2,1,2,2,3,,,,,,9,,1,1,1,2,,,2,1,,,2,2,1,,2,2,2,2,1,2,2,1,2,9,2,2,,2,1,1,,9,1,9,,,,,,,,,2,6,3,,,,,,,,,,3,,,,,,,,,35,6,2,2,1,1,1,8,1,1,2,,4,1,2,1,2,7,4,,,,,,,,,97213,1,1,60713,5,11,0.77,1,1,1,3,6,6,2,9,1
169,1681,4,6,107786,6015,0,9,105,1,3,4,1,2,2,2,2,2,,9,1,3,3,3,3,3,2,2,2,,1,,,,,2,2,2,1,5,1,1,1,1,1,,,1,1,,,1,2,9,9,1,1,2,2,,2,2,,,,,,,,,,,,,,2,,2,,,9,,,,,,,,2,,5,1,,,,,,,,,,3,,,,,,,,,44,5,2,2,1,2,2,7,1,1,1,,4,1,1,1,1,7,4,,,,,,,,,95531,2,1,60714,5,6,0.631,1,2,,3,5,4,2,7,2
170,1711,1,1,116822,18039,21140,3,226,1,1,2,3,1,1,2,2,3,1,,,,,,,,,1,1,,1,4,3,2,1,2,4,1,2,1,,,,,,4,6,1,1,9,,,,9,1,,,3,2,2,,2,1,2,3,2,1,2,1,1,9,2,3,,,1,1,,1,2,9,,,,,,,,,2,6,3,,,,,,,,,,3,,,,,,,,,37,2,2,2,1,1,1,6,2,,3,9,4,2,,2,1,7,4,,,,,,,,,46516,1,1,60714,6,11,1.659,1,2,1,3,6,1,1,6,1
171,1713,1,4,108998,33003,0,1,122,1,3,1,1,1,1,2,2,1,3,,,,,,,,,4,4,9,,3,3,1,2,3,2,2,9,,,,,,,9,,1,9,1,9,,,3,1,,,9,2,9,,9,3,9,3,1,2,1,1,1,2,2,,,,9,,,1,2,9,,,,,,,,,2,6,2,,,,,,,,,,4,,,,,,,,,77,4,2,2,1,1,2,10,1,1,3,2,3,1,9,1,3,1,4,,,,,,,,,3813,2,1,60714,6,9,0.497,4,4,2,5,6,4,1,,1
172,1717,1,1,117137,51740,47260,5,230,1,1,3,5,1,2,2,1,2,2,,,,,,,,,1,1,,2,1,1,2,1,2,1,2,2,5,,,,,,1,3,1,1,1,2,,,1,1,,,2,2,1,,2,1,1,2,1,1,1,1,1,2,2,3,,,1,1,,2,1,9,,,,,,,,,2,5,3,,,,,,,,,,3,,,,,,,,,50,6,2,2,1,1,2,8,1,1,3,2,3,1,2,1,1,7,4,,,,,,,,,23703,2,1,60714,6,10,0.716,1,1,1,4,5,6,2,9,1
173,1756,1,7,113098,21015,17140,6,176,0,2,3,3,1,1,2,1,3,2,,,,,,,,,1,1,,2,1,1,2,1,1,2,2,2,1,,,,,,3,1,2,3,2,2,,,2,1,,,3,2,2,,2,2,1,2,2,2,2,1,2,2,2,,,,1,1,,1,1,9, <8:Other religion - Non-Christian (SPECIFY)>:agnostic,,,,,,,,2,5,1,,,,,,,,,,3,,,,,,,,,24,5,1,1,4,5,2,4,1,1,2,,4,1,2,2,1,7,4,,,,,,,,,41094,2,1,60714,6,6,0.93,1,1,1,1,5,4,1,4,5
174,1788,1,3,115167,26099,19820,3,204,3,2,2,4,1,1,9,1,2,9,,,,,,,,,3,2,9,,3,1,2,2,2,9,1,9,,,,,,,4,3,1,3,2,9,,,9,9,,,3,2,1,,9,1,9,9,1,2,2,9,2,9,9,,,,1,1,,9,2,9,,,,,,,,,2,5,9,,,,,,,,,,2,,,,,,,,,55,5,2,2,1,2,1,6,1,1,3,1,3,1,1,1,1,7,4,,,,,,,,,48051,2,1,60714,6,8,0.608,4,4,1,4,5,4,1,6,2
175,1814,2,1,117166,17031,16980,3,230,0,1,2,5,2,1,2,2,2,,1,9,2,2,2,2,2,8,2,2,,1,,,,,2,2,2,1,1,2,,3,2,9,,,1,9,,,1,2,1,1,1,2,1,2,,1,2,,,,,,,,,,,,,,1,1,1,,,9, <8:Other religion - Non-Christian (SPECIFY)>:no religion,,,,,,,2,,6,3,,,,,,,,,,2,,,,,,,,,27,3,2,2,2,5,2,2,2,,3,1,3,2,,2,3,7,4,,,,,,,,,60644,1,1,60714,6,11,3.274,1,2,,2,6,3,1,2,5
176,1833,2,6,100785,55021,31540,3,11,3,2,2,1,2,1,2,2,3,,1,1,8,8,2,2,8,8,2,2,,1,,,,,3,2,2,1,3,2,,2,1,1,,,2,3,,,2,2,2,2,2,2,3,2,,2,2,,,,,,,,,,,,,,1,1,2,,,9, <8:Other religion - Non-Christian (SPECIFY)>:no religion,,,,,,,2,,5,3,,,,,,,,,,2,,,,,,,,,19,3,2,2,1,5,2,1,2,,1,,3,2,,3,1,7,4,,,,,,,,,53925,2,1,60714,6,10,1.43,1,2,,1,5,3,1,2,5
177,1836,2,6,101802,55025,31540,3,25,1,2,2,3,2,2,2,1,2,,1,1,3,2,2,3,2,2,9,2,,,,,,,2,2,2,2,5,1,1,2,1,1,,,9,9,,,3,4,2,2,1,1,2,2,,9,2,,,,,,,,,,,1,2,,1,1,1,,,9,,,,,,,,2,,6,3,,,,,,,,,,2,,,,,,,,,56,5,2,2,1,2,2,6,1,1,2,,3,1,2,1,1,7,4,,,,,,,,,53717,2,1,60714,6,11,0.492,5,5,,4,6,4,2,6,2
178,1871,2,3,114125,48339,26420,7,190,1,2,3,2,1,2,1,1,3,1,,,,,,,,,1,1,,1,2,9,2,9,3,9,1,2,5,,,,,,1,4,2,3,9,,,,3,1,,,3,2,1,,2,1,1,1,1,2,2,1,2,2,2,,,,1,9,,2,1,9,,,,,,,,,2,2,1,9,9,1,1,9,9,9,9,9,3,,,,,,,,,41,5,1,1,1,1,1,7,2,,1,,3,2,,1,3,7,4,,,,,,,,,77380,1,1,60714,6,3,2.325,1,2,1,3,2,4,2,7,1
179,1909,4,4,111109,6037,31100,9,149,0,1,4,5,1,2,2,9,2,9,,,,,,,,,1,1,,1,3,1,2,2,2,2,2,2,3,,,,,,4,4,1,3,2,1,,,1,1,,,1,2,1,,2,1,2,3,1,1,1,1,2,9,2,,,,1,2,,1,2,9,,,,,,,,,2,5,2,,,,,,,,,,3,,,,,,,,,43,5,2,2,1,1,1,7,2,,3,2,4,2,,1,1,7,4,,,,,,,,,91506,2,1,60714,6,8,1.435,1,2,1,3,5,4,2,7,1
180,1913,1,6,111064,50027,0,1,149,0,3,1,1,1,2,2,2,1,1,,,,,,,,,1,1,,2,1,1,2,2,1,1,2,2,5,,,,,,4,5,2,1,1,2,,,1,1,,,1,2,2,,2,1,2,3,1,2,1,1,2,2,2,,,,1,1,,2,1,9,,,,,,,,,1,2,1,2,1,1,1,2,1,1,1,1,3,,,,,,,,,57,7,2,2,1,1,2,7,1,1,2,,5,1,2,1,1,7,2,,,,,,,,,5073,1,1,60715,7,3,0.511,1,1,1,4,2,7,2,7,1
181,1933,1,8,111851,54037,47900,5,160,1,2,3,2,2,1,2,2,1,,2,1,4,2,3,3,3,3,1,1,,2,,,,,2,2,2,2,1,1,9,2,1,1,,,1,3,,,1,2,1,1,1,2,1,2,,2,2,,,,,,,,,,,,,,1,2,1,,,9,,,,,,,,2,,4,1,,,,,,,,,,2,,,,,,,,,60,5,2,2,1,5,2,7,1,1,3,2,3,1,2,1,1,7,4,,,,,,,,,25414,1,1,60715,7,5,0.492,1,1,,4,4,4,1,7,5
182,1944,1,9,111559,13089,12060,5,156,1,2,3,5,2,2,2,2,2,,1,1,3,1,2,3,2,2,2,2,,2,,,,,1,1,2,2,1,1,1,1,1,1,,,1,1,,,1,2,2,1,1,1,1,2,,1,2,,,,,,,,,,,,,,1,1,1,,,9,,,,,,,,2,,5,3,,,,,,,,,,2,,,,,,,,,41,6,2,2,1,5,2,5,1,1,2,,4,1,2,1,1,7,4,,,,,,,,,30033,1,1,60715,7,10,1.076962963,1,1,,3,5,6,2,4,5
183,1974,2,7,102914,27121,0,4,40,1,3,2,1,2,1,2,2,2,,1,1,4,9,3,9,9,9,2,2,,2,,,,,2,2,2,9,,1,1,2,1,9,,,1,9,,,1,2,9,9,1,2,3,2,,2,2,,,,,,,,,,,2,,2,1,1,1,,,9, <8:Other religion - Non-Christian (SPECIFY)>:agnositic,,,,,,,2,,4,3,,,,,,,,,,3,,,,,,,,,26,5,2,2,1,5,2,10,1,1,3,9,4,1,2,2,2,7,4,,,,,,,,,55113,2,1,60715,7,9,0.889,1,1,,2,4,4,1,,5
184,1976,4,2,112229,6061,40900,9,164,3,2,4,2,2,1,2,2,1,,1,1,4,1,8,3,3,3,2,1,,2,,,,,2,2,2,2,1,1,1,1,1,1,,,1,1,,,1,2,9,1,1,2,2,2,,9,2,,,,,,,,,,,,,,1,1,9,,,9,,,,,,,,2,,6,3,,,,,,,,,,3,,,,,,,,,68,5,2,2,1,1,2,5,1,1,3,9,3,1,2,1,3,7,4,,,,,,,,,95765,2,1,60715,7,11,0.497,1,1,,5,6,4,1,4,1
185,1993,3,3,115729,8043,0,8,211,0,3,4,1,2,2,2,2,3,,1,1,2,2,2,3,2,2,2,2,,9,,,,,2,2,2,2,3,1,1,1,1,9,,,2,9,,,2,2,2,3,2,1,2,2,,1,2,,,,,,,,,,,2,,1,2,,2,,,9,,,,,,,,2,,5,2,,,,,,,,,,2,,,,,,,,,46,5,2,2,4,5,2,2,1,2,2,,3,2,,2,2,7,4,,,,,,,,,81212,1,1,60715,7,8,0.983,1,3,,4,5,4,2,2,5
186,2009,4,7,109351,6077,44700,9,126,0,2,4,3,1,1,2,9,3,2,,,,,,,,,2,1,,2,2,9,9,1,2,2,2,3,,,,,,,3,3,2,9,1,1,,,2,1,,,3,2,9,,2,1,2,3,2,1,1,1,1,2,2,,,,1,1,,1,2,9,,,,,,,,,2,3,3,2,1,2,1,2,2,2,2,2,3,,,,,,,,,47,6,2,2,1,1,1,9,1,1,2,,3,1,3,1,1,7,4,,,,,,,,,95337,2,1,60715,7,8,0.497,1,1,1,4,3,6,1,9,1
187,2016,1,6,114547,24009,47900,5,196,1,2,3,3,2,2,2,1,1,,1,1,3,2,2,3,2,2,1,1,,2,,,,,1,1,2,2,5,1,2,2,2,1,,,1,1,,,1,2,2,1,1,1,3,2,,1,2,,,,,,,,,,,,,,1,1,1,,,9, <8:Other religion - Non-Christian (SPECIFY)>:Agnostic,,,,,,,2,,5,3,,,,,,,,,,2,,,,,,,,,18,3,2,2,1,5,2,7,2,,3,2,3,2,,3,2,7,4,,,,,,,,,20736,1,1,60716,1,10,3.444,1,1,,1,5,3,2,7,5
188,2026,1,5,116924,13103,42340,5,227,3,2,3,1,2,1,9,2,3,,1,1,8,2,8,1,8,3,4,4,1,,,,,,3,9,1,2,3,1,1,3,1,9,,,2,1,,,2,2,2,9,1,2,3,2,,2,9,,,,,,,,,,,,,,1,2,1,,,9,,,,,,,,1,,2,2,1,1,1,1,2,2,1,1,2,2,,,,,,,,,18,2,2,2,1,3,2,2,2,,9,1,9,2,,3,1,7,9,,,,,,,,,99999,1,1,60716,1,5,1.615,2,4,,1,2,1,1,2,2
189,2031,2,4,106775,48027,28660,7,92,3,1,3,2,2,2,9,9,3,,9,1,5,8,2,8,8,8,4,4,2,,,,,,3,2,9,9,,1,1,1,1,1,,,2,1,,,1,1,9,9,2,1,3,2,,2,2,,,,,,,,,,,,,,1,1,1,,,9,,,,,,,,1,,5,3,,,,,,,,,,3,,,,,,,,,31,6,2,2,4,2,1,2,2,,9,9,5,2,,1,1,7,4,,,,,,,,,76541,2,1,60716,1,10,1.161,3,4,,2,5,6,2,2,2
190,2032,2,3,115201,40061,0,7,204,1,3,3,1,2,1,2,1,3,,2,1,3,2,2,2,3,2,3,3,1,,,,,,2,2,2,2,2,1,1,2,1,1,,,2,3,,,2,2,2,2,1,1,3,2,,2,2,,,,,,,,,,,2,,2,1,2,1,,,9, <8:Other religion - Non-Christian (SPECIFY)>:do not have one,,,,,,,2,,5,2,,,,,,,,,,3,,,,,,,,,18,2,2,2,1,5,2,1,2,,3,1,2,2,,2,1,7,4,,,,,,,,,74941,2,1,60716,1,8,1.615,2,4,,1,5,1,1,2,5
191,2065,4,5,115073,6071,40140,9,202,3,2,4,1,2,1,2,2,2,,1,1,3,1,3,3,8,8,9,2,,,,,,,1,2,2,2,5,1,1,1,1,1,,,1,1,,,1,2,2,1,1,2,1,2,,2,2,,,,,,,,,,,,,,1,1,1,,,9,,,,,,,,2,,6,3,,,,,,,,,,3,,,,,,,,,26,3,2,2,3,1,2,7,1,1,3,2,3,1,2,1,1,7,4,,,,,,,,,91764,1,1,60716,1,11,1.879,5,5,,2,6,3,1,7,1
192,2066,2,7,109124,17031,16980,3,123,3,2,2,5,2,1,2,2,1,,1,1,4,1,4,3,2,2,2,1,,1,,,,,1,2,2,2,5,1,1,1,1,1,,,2,1,,,1,2,2,1,1,2,1,2,,1,2,,,,,,,,,,,,,,1,1,1,,,9,,,,,,,,2,,6,3,,,,,,,,,,3,,,,,,,,,75,6,2,2,1,1,2,4,1,1,2,,5,1,2,1,3,1,4,,,,,,,,,60068,1,1,60716,1,11,0.866,1,2,,5,6,6,1,4,1
193,2083,4,9,107631,6037,31100,9,103,1,1,4,5,2,1,2,2,2,,1,1,3,2,2,3,3,2,2,2,,1,,,,,1,1,2,1,3,1,2,2,2,2,,,1,3,,,1,2,3,1,1,1,3,2,,2,2,,,,,,,,,,,1,1,,1,1,1,,,9,,,,,,,,2,,6,3,,,,,,,,,,3,,,,,,,,,48,6,2,2,1,1,1,9,1,1,3,2,3,1,2,1,1,7,4,,,,,,,,,90505,2,1,60716,1,11,0.88,1,2,,4,6,6,1,9,1
194,2093,2,8,104110,27123,33460,4,56,0,1,2,5,2,1,2,2,2,,1,1,3,2,2,3,3,3,2,1,,1,,,,,1,1,2,2,5,1,9,1,1,1,,,2,1,,,2,1,1,1,1,1,1,2,,1,2,,,,,,,,,,,2,,2,1,1,1,,,9,,,,,,,,2,,3,1,1,2,2,1,2,2,2,1,2,3,,,,,,,,,43,7,2,2,1,1,1,8,1,1,4,2,2,1,3,1,2,7,4,,,,,,,,,55108,1,1,60716,1,4,1.008,1,2,,3,3,7,1,9,1
195,2130,4,7,111100,6085,41940,9,149,3,1,4,4,1,1,9,1,3,9,,,,,,,,,2,2,,1,2,3,1,2,3,3,1,9,,,,,,,4,1,9,9,1,2,,,3,3,,,3,9,2,,2,3,1,3,2,2,3,2,2,2,2,,,,1,1,,2,9,9,,,,,,,,,2,6,2,,,,,,,,,,3,,,,,,,,,21,3,1,1,1,3,1,10,2,,3,9,9,2,,3,3,7,4,,,,,,,,,95116,2,1,60716,1,9,1.044962963,1,2,2,1,6,3,1,,2
196,2132,3,2,117017,30029,0,8,228,3,3,4,1,2,2,1,2,3,,9,1,5,5,5,8,8,8,9,9,,,,,,,3,9,9,9,,1,1,9,,1,,,1,9,,,9,,9,9,9,1,3,9,,9,1,,,,,,,,,,,,,,2,,1,,,9, <8:Other religion - Non-Christian (SPECIFY)>:dont have one,,,,,,,2,,6,1,,,,,,,,,,1,,,,,,,,,70,5,2,2,1,5,2,4,1,1,3,9,3,1,1,1,2,7,4,,,,,,,,,59901,2,1,60716,1,7,0.492,5,5,,5,6,4,2,4,5
197,2142,2,6,107317,48439,19100,7,99,0,2,3,4,1,2,2,1,2,2,,,,,,,,,2,1,,9,2,9,9,9,9,9,2,9,,,,,,,2,4,2,9,9,,,,9,9,,,2,2,9,,2,1,2,1,9,9,2,9,9,2,9,,,,1,1,,2,9,9,,,,,,,,,2,6,3,,,,,,,,,,2,,,,,,,,,69,2,2,2,1,4,2,2,1,1,3,2,4,1,2,1,1,7,4,,,,,,,,,76040,2,1,60716,1,11,0.905,1,3,1,5,6,1,2,2,4
198,2200,1,1,118849,34039,35620,2,253,1,2,1,5,1,1,1,2,2,2,,,,,,,,,3,3,1,,3,3,2,1,3,3,2,2,1,,,,,,4,6,1,3,1,2,,,1,1,,,2,2,1,,2,1,1,3,1,2,3,2,1,2,2,3,,,1,1,,2,2,9, <8:Other religion - Non-Christian (SPECIFY)>:athiest,,,,,,,,2,6,3,,,,,,,,,,3,,,,,,,,,78,2,2,2,1,4,2,2,2,,3,9,3,2,,2,3,1,4,,,,,,,,,7036,1,1,60717,2,11,1.691,2,4,1,5,6,1,1,2,4
199,2207,1,1,119051,36055,40380,2,256,1,1,1,4,2,1,1,2,3,,2,1,5,5,2,8,8,2,2,1,,2,,,,,1,4,2,2,1,1,9,2,2,1,,,1,3,,,3,4,9,9,9,9,1,2,,1,2,,,,,,,,,,,,,,1,2,1,,,9,,,,,,,,2,,5,2,,,,,,,,,,2,,,,,,,,,49,7,2,2,1,2,2,8,1,1,3,9,2,1,2,1,1,7,4,,,,,,,,,14620,1,1,60717,2,8,0.536,1,1,,4,5,7,1,9,2
200,2210,1,2,119200,13051,42340,5,258,0,1,3,3,2,2,2,2,2,,1,1,3,2,3,3,3,1,9,2,,,,,,,3,9,2,2,6,1,1,1,1,1,,,1,1,,,9,,2,2,1,2,3,2,,1,2,,,,,,,,,,,,,,1,1,1,,,9,,,,,,,,2,,6,3,,,,,,,,,,3,,,,,,,,,49,6,2,2,2,2,2,7,1,1,3,2,5,1,1,1,1,7,4,,,,,,,,,31419,2,1,60718,3,11,0.716,5,5,,4,6,6,2,7,2
201,2248,1,9,108321,9001,14860,1,113,3,2,1,4,1,1,2,2,2,1,,,,,,,,,2,2,,2,3,1,2,1,1,1,2,2,1,,,,,,1,3,1,1,1,2,,,2,1,,,1,2,1,,2,1,2,3,2,1,1,1,1,2,2,2,,2,1,1,,2,1,9,,,,,,,,,2,6,3,,,,,,,,,,3,,,,,,,,,62,3,2,2,1,3,2,9,1,1,3,2,4,1,2,1,1,7,4,,,,,,,,,6612,1,1,60717,2,11,1.929,1,1,1,4,6,3,1,9,2
202,2255,1,1,120816,24510,12580,5,280,0,1,3,5,2,1,2,2,3,,1,2,8,3,2,4,2,3,1,1,,2,,,,,3,1,2,2,1,1,9,1,1,9,,,2,1,,,1,2,1,1,1,1,3,2,,1,2,,,,,,,,,,,,,,1,1,9,,,9,,,,,,,,2,,6,3,,,,,,,,,,3,,,,,,,,,61,3,2,2,1,1,2,3,2,,2,,3,2,,2,2,1,2,,,,,,,,,21214,1,1,60717,2,11,1.64,1,1,,4,6,3,1,3,1
