SAMPLE,FRISERVE,SATSERVE,SUNAMSER,SUNPMSER,SERVICES,FRIATT,SATATT,SUNAMATT,SUNPMATT,ATTENSUM,ATTDIFF,SIMSTYLE,WORSHCH,OTHLANG,LANGLIST,WORSH10,WORSH09,WORSH08,WORSH07,WORSH06,WORSH05,YRORG,CHOIR,ORGAN,DRUMS,ELECTRIC,SCREEN,KNEEL,COMMUN,KIDREAD,REVERENT,GODTHERE,JOYFUL,INNOVATE,INSPIRE,THOUGHT,SSCHOOL,PRAYER,BIBSTUDY,FELLOWSH,MUSIC,ADFORM,RETREAT,SUPPORTG,COMMSERV,PARENT,YADULT,YOUTHACT,SPORTS,RECRUIT,EVENTS,NOVISIT,NOCONTAC,BYMAIL,BYPHONE,BYEMAIL,BYVISIT,BYMATER,SOUP_N,SOUP_Y1,SOUP_Y2,CASH_N,CASH_Y1,CASH_Y2,DCARE_N,DCARE_Y1,DCARE_Y2,TUTOR_N,TUTOR_Y1,TUTOR_Y2,HEALTH_N,HEALTHY1,HEALTHY2,COMORG_N,COMORGY1,COMORGY2,JOBED_N,JOBED_Y1,JOBED_Y2,FINED_N,FINED_Y1,FINED_Y2,OLDPRO_N,OLDPROY1,OLDPROY2,VOTEED_N,VOTEEDY1,VOTEEDY2,IMMIPRON,IMMIPRY1,IMMIPRY2,GOODPRAY,STUDYBIB,GOODFAST,GOODHOLY,GOODVEG,NOSHACK,DEVOTION,PARENTS,EMAIL,WEBSITE,BLOGS,FACEBOOK,PODCASTS,OTHTECH,TECH1,FAMILY,VITAL,NODIFF,PURPOSE,BEACON,CHANGE,WANTGROW,BELIEFS,OKDENOM,DIVERSE,JUSTICE,THEOLIB,NATAMS,ASIANS,PACIFICI,BLACKS,HISPANIC,WHITE,MULTI,RACETOT,RACEDIFF,PCTBLACK,PCTWHITE,PCTHISP,PCTASIAN,PCTPACIS,PCTNATAM,PCTMULTI,RACE,SENIORS,MIDDLEAG,MEDADULT,YADULTS,KIDYTH,CUMAGE,MEMBERS,EVERYONE,FEMALES,COLLEGE,NEWMEMB,LIFELONG,NEARBY,LEADTYPE,ORDAINED,CALL,LEADAGE,EMPLOY,LEADSEX,CLEGEDU,LEADRACE,LEADRAC2,YEARCALL,LEADWORS,LEADVIS,DOEVAN,DOTRAIN,DOCARE,DOTEACH,DOSMALL,DOADMIN,DOREPRES,WORKYADS,DEALARGU,SPEGROUP,YEARSMET,MONTHMET,FULLORD,PARTORD,FULLADM,PARTADM,FULLPROG,PARTPROG,FULLSEC,PARTSEC,FULLCUST,PARTCUST,FULLOTH,PARTOTH,MIXVOLS,JOINT_N,JOINT_Y1,JOINT_Y2,CELEB_N,CELEB_Y1,CELEB_Y2,EDFEL_N,EDFEL_Y1,EDFEL_Y2,COMM_N,COMM_Y1,COMM_Y2,CONCASHN,CONCASH1,CONCASH2,CONCASH3,CONCASH4,CONWORSN,CONWORS1,CONWORS2,CONWORS3,CONWORS4,CONPROGN,CONPROG1,CONPROG2,CONPROG3,CONPROG4,CONSYNNO,CONSYN1,CONSYN2,CONSYN3,CONSYN4,CONLEADN,CONLEAD1,CONLEAD2,CONLEAD3,CONLEAD4,CONLACTN,CONLACT1,CONLACT2,CONLACT3,CONLACT4,CONMACTN,CONMACT1,CONMACT2,CONMACT3,CONMACT4,CONFACNO,CONFAC1,CONFAC2,CONFAC3,CONFAC4,BUDGET,PCTSTAFF,PCTBLDGR,PCTPROG,PCTMISS,PCTOTHER,FINTOTAL,FINANCES,FINAN05,ECONOMY,LAYOFFS,PAYCUTS,DELAYS,INVEST,MISSION,CAPITAL,COUNSEL,CASHNEED,HOUSNEED,NOWORK,PLACE,SEATING,WORSHSIZ,PARKSIZ,I_ATTEND,I_SIZPLACE,I_THEOLOGY
22,0,0,1,0,1,0,0,45,0,45,0,3,3,1,,45,45,56,65,68,56,1954,2,3,5,5,5,3,4,3,4,4,4,3,4,3,3,3,2,2,2,2,1,1,4,1,2,2,1,3,2,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,5,5,2,3,1,5,5,5,1,1,0,1,0,,,3,3,4,3,4,4,4,5,5,5,5,4,0,6,0,1,0,23,15,45,0,2.222222222,51.11111111,0,13.33333333,0,0,33.33333333,6,15,20,25,20,20,100,45,80,60,15,50,80,100,2,2,1,48,1,1,2,White,6,2005,4,3,2,2,3,3,3,4,4,2,2,1,5,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,91000,25,25,20,20,10,100,5,1,2,1,1,1,1,2,1,2,2,2,1,3,180,3,3,1,3,4
22,0,0,1,0,1,0,0,50,0,50,0,4,4,1,,50,39,39,38,57,61,1977,2,1,4,2,5,3,3,3,4,4,3,3,4,4,1,3,3,4,3,2,1,2,2,2,3,3,1,3,3,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,4,1,3,1,3,3,3,1,1,0,1,0,,,4,4,2,4,4,4,4,4,4,4,3,4,0,0,5,14,8,48,0,75,0,18.66666667,64,10.66666667,0,6.666666667,0,0,6,16,35,30,2,17,100,75,85,60,20,60,15,95,2,2,1,53,1,1,3,White,6,2005,4,3,3,3,2,3,3,3,2,3,1,1,,,1,0,0,0,0,0,0,0,0,1,,,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,126650,25,35,20,10,10,100,2,3,1,1,4,2,3,3,4,3,3,2,3,3,150,5,4,1,3,4
22,0,0,1,1,2,0,0,40,15,55,0,1,2,1,,55,,,,,,1999,1,1,1,1,5,3,3,2,3,4,3,2,4,3,2,3,2,2,1,1,3,1,3,1,1,2,1,3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,4,3,1,2,3,2,1,0,0,0,0,,,4,4,2,4,3,4,4,4,3,4,3,5,0,0,0,28,0,33,0,61,1,45.90163934,54.09836066,0,0,0,0,0,6,10,17,18,8,47,100,60,75,43,11,65,0,27,2,2,1,65,3,1,4,White,6,2006,2,2,2,2,3,3,2,1,2,2,1,1,5,2,0,1,0,0,0,0,0,0,0,0,,,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,54000,10,20,10,20,40,100,3,2,4,1,1,2,1,1,3,1,2,1,2,2,110,3,3,2,2,5
22,0,0,1,0,1,0,0,30,0,30,7,1,2,1,,37,35,15,22,,,,4,1,2,3,5,3,5,3,4,4,4,4,4,4,2,3,1,3,3,2,1,1,4,2,2,2,1,3,3,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4,4,3,3,1,5,3,4,1,1,0,0,0,,,5,5,3,5,4,4,5,5,4,4,4,4,,,,,,,,,,,,,,,,,,50,20,15,10,5,100,30,,,,,,,3,2,1,75,1,2,4,White,6,2008,3,3,3,3,3,3,2,3,3,2,3,2,,,1,0,0,0,0,0,0,1,0,2,,,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31775,52,25,10,10,3,100,4,3,3,1,1,1,1,1,1,1,2,2,2,3,181,5,1,1,3,4
22,0,0,3,0,3,0,0,850,0,850,0,2,1,1,,850,783,750,,,,1978,1,1,5,5,5,3,3,3,3,3,4,4,4,3,2,2,3,1,4,3,3,2,4,3,2,4,1,4,3,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4,4,4,1,1,4,4,4,1,1,1,1,1,,,2,5,1,5,5,4,4,4,3,4,3,3,,,,,,,,,,,,,,,,,,5,5,35,35,20,100,1200,1200,50,65,100,0,80,1,2,1,44,1,1,3,Caucasian,6,2000,3,3,3,2,2,2,2,2,4,3,1,2,,,5,1,0,0,0,0,0,3,1,0,,3,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1350000,50,27,13,10,0,100,1,5,1,4,4,4,4,4,4,3,4,2,4,3,413,1,2,6,3,3
23,0,0,1,1,2,,,,,,,2,3,1,,1500,1300,1200,1200,1100,1000,1999,5,1,5,5,5,3,4,3,4,5,5,4,4,5,4,4,4,4,3,4,3,3,4,3,3,3,2,4,4,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,5,5,5,5,3,5,4,5,1,1,1,1,1,1,Phone tree,4,5,2,5,5,5,5,5,4,5,5,5,25,25,50,50,50,800,0,1000,0,5,80,5,2.5,5,2.5,0,6,10,10,40,20,20,100,1000,400,50,20,50,5,20,1,2,1,63,1,1,3,White,6,1999,3,4,4,3,3,4,2,4,4,3,3,1,2,0,5,0,0,0,0,0,0,5,0,3,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,130000,30,40,10,10,10,100,4,5,2,3,2,2,3,1,4,3,3,3,3,7,1100,4,4,6,6,5
23,1,0,0,0,1,15,0,0,0,15,0,1,2,1,,15,10,25,18,20,0,2006,1,5,5,1,1,1,4,3,5,5,5,5,5,5,3,4,1,4,4,2,4,1,1,4,2,1,1,5,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,5,5,5,5,5,5,5,5,1,0,0,0,0,,,5,5,1,5,5,5,5,5,5,5,5,4,0,0,0,68,0,0,0,68,0,100,0,0,0,0,0,0,4,2,18,35,12,33,100,68,30,75,15,100,30,15,2,2,1,57,1,1,4,African,4,2006,4,4,4,4,4,4,4,4,4,4,4,1,4,10,1,0,0,0,0,0,0,0,0,0,,,,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30000,82,0,0,10,8,100,3,4,1,1,4,1,1,4,4,4,1,1,1,3,200,5,5,1,3,4
23,0,0,1,0,1,0,0,75,0,75,0,1,4,1,,75,35,,,,,1984,2,4,,3,5,4,5,2,4,5,4,4,4,4,3,3,3,3,2,2,1,2,2,1,3,3,1,3,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,5,5,3,3,2,4,4,4,1,1,0,1,0,,,4,4,3,5,4,4,4,4,3,4,3,4,0,2,0,5,0,93,0,100,0,5,93,0,2,0,0,0,6,25,25,25,20,5,100,100,40,50,25,60,15,75,1,2,1,47,1,1,2,White,6,2010,2,3,2,3,4,3,2,2,3,3,4,2,,,1,1,0,0,0,0,0,2,0,0,,,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,135000,65,25,5,0,5,100,4,3,3,,,,,,,,,,,3,140,2,2,2,3,4
23,0,0,2,0,2,0,0,45,0,45,0,2,1,1,,45,,,,,,2004,1,1,5,5,5,3,4,3,3,3,4,3,4,4,2,2,3,3,2,1,1,1,2,1,2,3,1,2,3,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,3,4,1,5,5,5,1,1,0,1,0,,,4,3,2,4,3,3,3,3,3,3,3,5,0,0,0,0,0,45,0,45,0,0,100,0,0,0,0,0,6,9,16,22,20,33,100,45,,33,11,71,7,89,2,2,1,46,1,1,2,,,2004,4,3,3,2,3,3,3,2,3,3,1,1,5,0,1,0,0,0,0,1,0,0,0,0,,,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,61294,48,30,14,3,5,100,3,3,4,1,1,1,1,2,2,2,3,1,2,2,60,1,1,1,2,5
23,0,0,2,1,3,,,,,,,4,5,2,Spanish,1400,1300,1300,1100,900,900,1987,4,1,5,5,5,1,3,3,5,5,5,5,5,5,3,3,3,3,3,3,2,2,3,3,3,3,3,5,4,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,5,5,5,5,5,5,5,5,1,1,0,1,0,,,5,5,1,5,5,5,5,5,1,5,5,4,0,0,0,0,60,1340,0,1400,0,0,95.71428571,4.285714286,0,0,0,0,6,10,40,30,10,10,100,1400,,,,,,,1,2,1,49,1,1,3,Hispanic,5,1987,4,4,4,4,4,4,4,4,4,4,4,1,20,0,5,0,0,2,0,0,0,2,0,0,,,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1000000,26,26,3,6,39,100,3,,2,,2,,,,,2,2,2,2,4,1500,3,3,6,4,4
23,0,0,3,1,4,,,,,,,4,5,1,,,,,,,,1966,4,1,5,5,5,3,3,3,2,4,4,3,3,4,3,3,3,2,4,2,2,2,3,3,3,4,3,3,3,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,5,5,4,4,1,5,4,4,1,1,1,1,1,,,4,5,2,4,4,4,5,5,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,53,1,1,2,White,6,1994,2,2,2,2,2,4,3,3,3,3,1,2,,,3,0,1,0,5,0,16,0,9,1,92,,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3000000,,,,,,,3,4,3,1,2,2,2,1,2,2,2,1,2,5,800,2,2,,5,4
23,0,1,4,1,6,0,80,1250,100,1430,-160,4,3,2,French,1270,1250,1100,990,910,850,1968,5,3,5,5,5,2,4,2,,4,5,5,5,4,3,3,4,2,3,3,1,3,3,4,4,4,2,3,3,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,5,5,3,4,1,5,5,5,1,1,1,1,1,,,4,4,3,4,5,4,5,5,3,5,4,4,0,40,0,564,36,660,0,1300,0,43.38461538,50.76923077,2.769230769,3.076923077,0,0,0,6,5,12,28,38,17,100,1300,3200,65,30,21,10,4,1,2,1,58,1,1,3,White,6,1988,2,4,4,3,4,4,2,3,4,4,3,2,,,4,0,1,0,4,0,4,1,0,0,5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1300000,38,12,20,30,0,100,3,3,3,1,2,2,1,1,1,2,3,2,2,3,400,1,1,6,3,4
23,0,0,3,0,3,0,0,1000,0,1000,0,4,1,1,,1000,,,,,,1969,1,1,5,5,5,2,4,1,2,4,5,5,5,4,2,1,3,2,2,3,2,3,3,2,1,2,2,3,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4,4,1,2,1,3,3,3,1,1,1,1,0,,,3,5,2,4,4,5,5,4,2,2,3,4,,,,,,,,,,,,,,,,,,1,20,40,30,10,101,1000,2500,49,40,40,1,95,1,2,1,58,1,1,4,Multi-Racial,7,1979,2,3,3,1,2,3,2,2,1,1,1,1,20,2,0,2,0,1,0,3,0,2,0,0,,,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1000000,40,30,20,5,5,100,4,4,5,2,3,3,2,2,4,,,,,7,500,2,4,6,6,4
23,0,0,1,0,1,0,0,55,0,55,0,1,4,1,,55,35,35,35,35,35,1942,1,1,1,5,5,1,3,1,4,4,4,4,4,4,2,3,3,2,2,1,1,1,3,1,1,2,1,3,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,3,3,1,5,3,5,1,1,0,1,1,,,1,4,2,4,4,4,5,5,5,4,3,5,0,0,0,3,0,52,0,55,0,5.454545455,94.54545455,0,0,0,0,0,6,45,22,22,5,5,99,55,75,50,50,10,50,75,1,2,1,27,1,1,3,White,6,2010,2,3,3,,2,4,2,3,2,1,1,1,,,1,1,0,0,0,1,0,0,0,0,,,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,96000,40,30,10,15,5,100,3,2,4,1,1,1,1,1,3,3,2,2,3,3,150,3,2,2,3,5
23,0,0,1,0,1,0,0,30,0,30,0,1,1,1,,30,30,30,30,30,30,1970,3,4,3,3,5,5,5,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,,2,2,2,2,3,2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,,,,1,0,0,1,0,0,5,5,5,5,4,5,5,5,1,0,0,0,0,,,5,5,2,5,5,4,4,4,4,4,4,4,0,0,0,8,8,18,0,34,4,23.52941176,52.94117647,23.52941176,0,0,0,0,6,0,20,50,20,10,100,30,30,60,10,15,20,20,2,2,1,57,1,1,3,White,6,2003,3,2,2,2,3,3,3,2,2,1,3,2,,,0,1,0,0,0,0,0,0,0,0,,,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18000,10,80,0,10,0,100,3,3,4,1,1,1,1,1,1,1,1,1,1,5,200,1,1,1,5,4
23,0,0,2,0,2,0,0,1000,0,1000,-50,2,1,2,Spanish/filipino,950,978,950,960,930,900,1974,3,1,5,5,5,2,4,4,3,5,4,5,5,5,,1,1,1,1,1,,1,1,1,1,1,,3,3,0,0,1,1,0,0,0,1,0,0,1,0,0,,,,1,0,0,,,,1,0,0,1,0,0,1,0,0,,,,1,0,0,,,,3,4,3,3,1,4,3,5,1,1,0,1,1,,,4,4,1,5,5,5,3,5,3,5,5,4,0,50,10,400,100,420,20,1000,0,40,42,10,5,1,0,2,7,2,23,34,20,20,99,1000,,55,40,30,5,85,1,,,,1,,,,,,,,,,,,,,,,,,,,5,1,0,1,0,0,2,2,1,2,0,0,,,,0,1,0,0,,,,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1309000,40,45,5,5,5,100,3,5,2,2,4,4,4,4,4,4,4,4,4,7,800,4,2,6,6,4
23,0,1,2,0,3,0,150,450,0,600,0,3,2,1,,600,600,500,500,500,500,1999,1,1,5,5,5,5,4,4,3,5,5,4,5,5,1,4,4,2,4,2,2,2,2,2,4,4,1,4,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,2,1,1,4,4,4,1,1,0,1,0,,,4,5,3,5,5,4,5,5,5,5,4,5,0,10,0,20,200,450,0,680,80,2.941176471,66.17647059,29.41176471,1.470588235,0,0,0,6,10,20,50,10,10,100,600,400,60,30,50,10,50,1,2,1,49,1,1,2,,,1999,2,4,3,2,2,4,2,4,2,2,3,,,,3,3,1,0,0,1,1,0,1,0,,,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,800000,40,40,5,15,0,100,3,5,1,2,3,2,3,3,4,3,4,4,3,5,300,2,2,5,5,5
23,0,0,2,0,2,0,0,1050,0,1050,0,3,1,2,Spanish,1050,890,860,850,815,921,,1,1,5,5,5,2,4,2,4,4,5,5,4,5,4,4,4,4,4,3,2,2,2,2,2,2,2,3,3,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,5,4,5,1,1,5,5,1,1,0,1,1,1,1,TV international,4,4,3,5,5,5,5,5,4,4,4,3,0,0,0,2,1048,0,0,1050,0,0.19047619,0,99.80952381,0,0,0,0,5,10,15,30,25,20,100,1050,840,50,10,60,10,30,1,2,1,48,1,1,,Hispanic,5,1993,3,3,3,4,3,4,4,3,3,4,4,1,16,6,1,0,0,1,0,0,0,2,0,1,0,3,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,700000,29,51,5,10,5,100,3,4,3,2,2,1,1,1,2,3,3,3,4,5,800,3,3,6,5,3
23,0,0,3,0,3,0,0,800,0,800,50,2,1,1,,850,900,770,700,750,700,1997,4,1,5,5,5,2,5,2,4,5,5,5,5,5,3,3,3,3,3,1,1,2,2,2,1,3,2,3,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,5,2,5,1,3,5,5,1,1,0,1,0,,,5,5,2,5,4,5,4,5,3,3,3,4,2,0,0,3,30,765,0,800,0,0.375,95.625,3.75,0,0,0.25,0,6,15,30,33,10,12,100,800,100,50,,50,10,60,1,2,1,57,1,1,2,,,1997,3,2,4,1,1,3,1,2,2,1,2,2,,,5,0,0,0,0,0,3,0,1,0,0,8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,900000,54,35,0,11,0,100,5,5,2,1,2,1,1,1,1,3,1,1,3,1,700,1,1,6,1,4
23,0,0,2,0,2,0,0,750,0,750,36,2,2,1,,786,798,788,737,721,679,1937,4,1,5,5,5,2,4,3,,4,5,4,5,4,3,3,3,2,2,1,1,2,3,3,2,3,2,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4,3,3,2,2,5,5,5,1,1,0,1,1,,,4,4,4,5,5,4,4,4,3,4,3,3,0,16,0,16,0,768,0,800,0,2,96,0,2,0,0,0,6,10,50,20,10,10,100,800,,60,50,30,10,86,1,2,1,50,1,1,3,White,6,1997,4,4,4,3,3,3,2,3,4,2,2,1,5,10,4,2,2,0,1,1,0,2,1,1,,20,2,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,850000,50,20,10,10,10,100,3,4,2,1,2,3,2,2,2,3,4,4,4,1,884,3,3,5,1,3
23,0,0,1,0,1,0,0,39,0,39,-4,2,3,1,,35,30,26,,,,1975,5,,3,4,5,2,3,1,4,4,5,4,4,4,3,2,3,2,2,1,1,1,2,1,1,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3,3,2,4,1,4,3,2,1,0,0,0,0,,,5,4,2,4,4,4,4,4,4,,3,5,0,3,0,7,0,29,0,39,0,17.94871795,74.35897436,0,7.692307692,0,0,0,6,60,20,10,0,10,100,39,,60,25,,20,50,2,1,1,41,1,1,2,White,6,2007,2,2,2,2,3,3,1,2,2,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,,,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,110000,20,60,10,10,0,100,4,2,2,1,1,1,2,2,2,2,2,1,1,3,225,3,3,1,3,5
23,0,0,2,0,2,0,0,650,0,650,-15,2,4,2,Spanish,635,625,513,503,535,486,1993,1,1,5,5,5,1,4,5,5,5,5,5,5,5,3,3,3,3,3,4,2,4,3,3,4,4,2,5,3,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4,4,4,4,2,5,4,4,1,1,1,1,1,1,TV,4,4,2,4,5,4,4,4,3,5,3,4,0,5,2,5,0,739,0,751,1,0.665778961,98.40213049,0,0.665778961,0.266311585,0,0,6,10,10,30,30,20,100,750,950,55,60,30,7,65,1,2,1,59,1,1,3,White,6,1993,4,4,4,4,2,2,2,2,4,2,2,2,,,6,0,2,0,0,0,3,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1300000,50,20,10,15,5,100,4,4,5,1,3,1,1,1,3,3,3,1,2,1,400,1,2,5,1,4
